StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Participation in class,"Test scores (Math, Reading, Writing)",Final grade,Internet access at home (Yes/No)
2799,17,1,2,2,8.592054869,23,0,2,0,0,0,0,1.154410009,4,Active,"95,55,60",C,Yes
2800,15,0,2,0,11.08645196,8,0,2,1,1,0,0,2.789099828,2,Passive,"79,70,65",C,No
2801,17,1,0,2,6.574919767,11,0,1,0,0,0,0,1.538689251,4,Moderate,"80,85,51",C,No
2802,15,0,2,2,14.40867404,5,0,3,1,0,0,0,3.05607009,1,Passive,"99,60,68",C,No
2803,17,0,1,2,12.87541216,27,1,1,0,0,0,0,0.740896702,4,Moderate,"100,69,74",B,No
2804,18,1,0,0,6.656367222,12,0,4,0,0,0,0,2.49968118,3,Passive,"63,95,61",C,No
2805,15,0,0,1,15.09745058,25,1,2,1,0,0,0,0.89524998,4,Active,"61,61,57",F,No
2806,17,0,0,2,12.97390085,27,0,3,1,0,1,0,0.774284814,4,Passive,"58,79,71",D,Yes
2807,18,0,0,2,12.74890757,7,1,3,0,1,0,0,3.014802534,1,Moderate,"89,81,74",B,No
2808,15,0,1,1,11.06855402,14,0,3,0,0,0,0,1.821442174,4,Active,"90,63,68",C,No
2809,18,1,2,1,0.227793362,5,0,4,0,0,0,0,2.543009095,2,Passive,"96,97,59",B,Yes
2810,16,1,0,3,13.93014367,26,0,1,1,0,0,0,0.64545438,4,Active,"91,67,65",C,No
2811,16,1,0,2,7.520835822,5,0,0,0,0,0,0,2.631367841,2,Moderate,"69,64,74",D,No
2812,15,1,3,1,18.8521942,3,0,0,1,0,0,0,2.712420466,2,Passive,"85,63,88",C,Yes
2813,17,1,0,1,16.35969542,10,0,3,0,1,0,0,2.672755461,2,Active,"100,88,57",B,No
2814,15,1,0,1,11.75388939,20,0,4,0,0,1,0,1.714811785,4,Passive,"67,78,91",C,No
2815,18,1,1,3,5.043639636,29,1,2,1,0,0,0,0.210979179,4,Passive,"54,71,100",C,No
2816,17,1,1,2,4.074347866,17,0,3,1,0,0,0,1.859071573,4,Moderate,"96,64,82",B,Yes
2817,16,1,0,2,6.807696754,2,0,0,0,1,0,0,2.672866707,2,Passive,"71,84,72",C,Yes
2818,17,1,0,2,9.531358872,2,0,1,1,0,0,0,2.719201157,2,Moderate,"60,80,53",D,Yes
2819,16,0,0,1,5.921310201,29,0,3,1,0,0,0,0.736992886,4,Passive,"82,100,81",B,Yes
2820,17,1,1,3,10.29858991,11,1,0,1,0,0,0,2.295213478,3,Moderate,"83,72,87",B,No
2821,17,0,1,2,3.30740851,26,1,2,1,1,0,0,0.840690941,4,Moderate,"86,90,78",B,No
2822,17,0,0,1,19.55425626,20,1,3,0,1,0,0,2.131628504,3,Active,"68,50,71",D,No
2823,18,0,1,1,2.158491099,29,1,3,1,1,1,1,0.992296574,4,Active,"97,73,53",C,Yes
2824,18,0,2,2,18.63888279,20,0,2,1,1,0,0,1.451872243,4,Moderate,"73,65,75",C,Yes
2825,15,1,0,3,18.27156023,5,0,3,0,0,1,1,2.860396826,2,Passive,"69,78,54",D,Yes
2826,15,0,0,1,10.50720964,20,0,2,0,0,0,0,1.182565054,4,Active,"93,92,74",B,No
2827,16,1,1,3,14.49820544,27,1,0,0,0,0,0,0.130654238,4,Moderate,"94,85,59",C,Yes
2828,18,1,0,2,8.720965959,5,1,3,1,0,0,0,3.362716215,1,Moderate,"52,72,100",C,No
2829,16,0,0,1,12.60069155,7,0,1,1,0,0,1,2.251847104,3,Passive,"66,59,65",D,No
2830,15,1,1,0,6.811518748,14,0,0,0,1,0,0,1.688476384,4,Passive,"76,76,97",B,No
2831,16,0,2,1,6.023180396,17,1,2,0,0,0,1,1.815401718,4,Moderate,"60,65,93",C,No
2832,15,0,2,2,11.56459572,19,0,3,0,0,0,0,1.494869559,4,Passive,"56,62,87",D,No
2833,18,1,1,1,9.962593484,28,1,1,0,1,0,0,0,4,Active,"84,64,52",D,Yes
2834,17,1,2,1,11.59072738,15,0,0,0,0,0,1,1.571786434,4,Moderate,"63,92,62",C,No
2835,18,0,0,2,5.733211626,5,0,1,0,0,0,1,2.234685549,3,Active,"91,75,57",C,No
2836,16,1,1,2,7.339156636,27,0,2,1,0,0,0,0.508656501,4,Active,"68,63,82",C,Yes
2837,16,1,0,1,1.677959213,20,0,2,0,0,0,0,0.70167991,4,Moderate,"76,51,72",D,No
2838,18,1,0,2,1.045527445,16,0,1,1,1,0,0,1.817789572,4,Passive,"83,80,97",B,Yes
2839,18,0,2,2,5.069142593,8,0,3,0,0,0,0,2.337558462,3,Passive,"73,59,50",D,Yes
2840,15,0,1,2,1.484937187,18,1,3,1,1,0,0,1.763324116,4,Active,"72,66,84",C,No
2841,16,1,0,3,2.075494173,17,0,3,0,0,0,0,1.580149839,4,Active,"86,70,52",D,Yes
2842,16,1,3,1,16.25856811,24,1,2,1,0,0,0,1.513660413,4,Active,"53,56,83",D,Yes
2843,18,1,0,3,0.77747394,22,0,2,0,0,1,0,0.546839868,4,Moderate,"61,97,65",C,Yes
2844,17,1,0,2,13.17885588,4,1,2,0,0,0,0,3.112170722,1,Passive,"89,79,64",C,Yes
2845,16,1,0,2,5.451154976,27,0,2,0,0,0,0,0.30759406,4,Active,"67,54,92",C,Yes
2846,17,0,2,2,17.43091361,5,0,0,0,0,0,0,2.22851143,3,Passive,"72,52,52",F,No
2847,18,1,2,2,9.699845692,11,0,3,1,0,0,1,2.506415414,2,Passive,"77,94,79",B,Yes
2848,18,0,0,1,6.111529187,10,0,2,0,0,0,0,1.977538044,4,Moderate,"65,96,82",B,Yes
2849,15,1,1,2,10.35277871,15,1,1,1,0,0,0,2.340811013,3,Active,"51,51,62",F,Yes
2850,16,0,0,2,7.639160381,19,0,1,0,0,0,1,1.26112824,4,Passive,"92,63,71",C,Yes
2851,17,1,2,2,11.28602129,16,0,1,1,0,1,0,1.783001896,4,Active,"82,99,60",B,No
2852,15,0,0,1,2.290657367,19,1,4,0,0,0,0,1.501240092,4,Moderate,"76,81,71",C,Yes
2853,16,1,0,3,19.93981006,8,0,1,0,1,0,1,2.239253985,3,Active,"78,80,97",B,Yes
2854,15,0,3,2,8.511117554,0,1,3,0,1,0,0,3.823801328,0,Passive,"95,79,63",C,Yes
2855,18,0,0,0,6.964612794,25,0,2,1,1,0,1,0.895261805,4,Active,"97,92,84",A,No
2856,16,0,0,2,14.20419697,2,1,3,0,1,0,0,3.532640383,0,Moderate,"60,71,64",D,No
2857,15,0,1,2,7.27798813,20,0,2,0,0,0,0,1.022641734,4,Passive,"83,57,60",D,No
2858,15,0,3,2,16.6654861,22,1,4,0,0,0,0,1.960538709,4,Moderate,"62,57,64",D,Yes
2859,17,0,0,2,9.085414487,8,0,1,0,1,1,0,2.745491801,2,Passive,"87,92,65",B,Yes
2860,15,1,0,3,14.39116827,21,0,2,0,0,1,1,1.554112899,4,Passive,"64,68,67",D,Yes
2861,16,0,0,1,2.149064329,18,0,1,0,0,0,0,0.706825346,4,Active,"54,94,98",B,Yes
2862,16,1,1,2,16.92238371,12,0,2,1,1,0,0,2.823600085,2,Active,"50,57,91",D,Yes
2863,17,1,0,3,14.71435974,22,0,2,1,0,1,0,1.293408827,4,Moderate,"69,61,98",C,No
2864,16,1,1,3,4.234335569,13,0,3,1,0,0,0,2.126276926,3,Moderate,"71,57,52",D,No
2865,18,1,3,2,2.905720195,19,0,2,0,0,0,0,1.112671201,4,Moderate,"74,51,56",D,No
2866,16,1,0,3,6.325846975,18,1,0,0,0,1,0,1.261587709,4,Moderate,"91,52,84",C,No
2867,16,0,0,0,19.52141172,29,0,3,1,1,0,0,1.078485135,4,Moderate,"97,56,60",C,Yes
2868,15,0,0,3,5.136631491,22,1,2,0,0,0,1,0.675458391,4,Active,"99,75,71",B,Yes
2869,15,0,0,1,9.122544179,26,0,1,0,1,1,0,0.68547287,4,Active,"83,68,64",C,Yes
2870,16,1,2,1,0.600404514,26,0,4,1,1,1,0,1.020926365,4,Moderate,"67,84,71",C,Yes
2871,17,0,0,1,7.944550591,6,1,4,0,0,0,0,3.427620858,1,Moderate,"73,69,76",C,Yes
2872,15,0,0,2,11.42640031,3,1,3,0,0,0,0,3.248572792,1,Active,"71,70,92",C,No
2873,17,0,1,1,19.06249225,11,0,3,0,0,0,0,2.278951505,3,Active,"63,100,75",C,No
2874,16,0,0,1,10.3347209,22,0,0,0,1,0,0,0.833079022,4,Active,"50,53,78",D,No
2875,16,0,1,1,16.38214652,26,0,4,0,0,0,0,0.857092794,4,Active,"55,63,71",D,No
2876,18,1,0,1,10.94255285,13,0,2,0,1,0,0,1.744497663,4,Active,"54,72,86",C,Yes
2877,15,0,2,2,0.815700269,1,0,1,0,0,1,1,2.806877505,2,Active,"88,57,92",C,No
2878,16,1,3,2,6.300165504,0,0,3,1,0,1,0,3.490543307,1,Active,"100,98,62",B,No
2879,18,1,1,1,11.51099016,27,0,1,0,1,0,0,0.693964852,4,Passive,"51,64,74",D,No
2880,15,1,3,2,19.01187932,17,0,2,1,0,0,0,2.161558737,3,Moderate,"73,99,88",B,Yes
2881,16,1,0,3,17.1826072,19,1,1,0,0,0,0,1.893344472,4,Passive,"95,57,61",C,No
2882,16,1,0,2,4.567112284,7,1,2,1,0,1,0,2.882958071,2,Moderate,"100,68,59",C,Yes
2883,15,0,1,1,4.4021966,2,0,2,1,1,0,1,3.270373861,1,Passive,"78,76,73",C,Yes
2884,15,0,1,2,4.023459342,25,0,2,1,1,1,0,1.0270156,4,Passive,"95,61,60",C,No
2885,15,0,0,1,18.44997793,5,0,0,1,1,0,1,2.489668902,3,Active,"58,56,92",D,Yes
2886,16,1,0,1,17.05332306,21,1,2,0,0,0,0,1.708798771,4,Passive,"98,89,74",B,No
2887,16,0,0,1,15.49766865,12,0,2,0,0,1,0,2.324093257,3,Active,"83,66,64",C,Yes
2888,18,0,0,3,7.854702284,8,0,1,0,0,0,0,2.197491146,3,Moderate,"63,67,85",C,No
2889,17,1,0,1,10.08761409,8,0,4,0,0,0,1,2.5001133,2,Passive,"72,95,83",B,No
2890,15,1,2,0,9.286634896,19,0,2,0,0,0,0,1.050005852,4,Active,"97,71,57",C,No
2891,16,1,0,1,5.067962151,8,0,3,0,0,1,1,2.438440919,3,Passive,"52,100,92",B,Yes
2892,16,1,0,3,10.10056092,14,1,1,0,0,0,0,1.914601844,4,Passive,"74,54,96",C,Yes
2893,15,0,1,2,0.609930957,12,0,2,1,1,0,0,1.62783713,4,Passive,"61,50,67",F,No
2894,17,1,1,1,2.63620747,21,0,1,1,1,0,0,1.069524152,4,Passive,"53,53,80",D,Yes
2895,15,1,2,2,17.73179192,15,0,2,0,1,0,0,2.369652313,3,Moderate,"68,65,77",C,No
2896,17,0,1,2,15.03359534,1,0,1,0,0,0,0,2.974740695,2,Active,"94,99,53",B,No
2897,16,0,0,2,8.457368181,25,0,2,1,0,0,0,0.357808892,4,Active,"60,95,86",B,No
2898,17,1,2,1,10.34300725,13,0,2,0,0,1,1,1.92255149,4,Passive,"53,55,61",F,No
2899,18,0,1,3,7.399977719,26,0,1,0,0,0,0,0.330966908,4,Active,"90,65,54",D,No
2900,16,1,0,1,14.81559734,5,1,3,0,0,0,1,3.219685483,1,Active,"90,95,54",C,No
2901,18,1,1,2,15.68374358,1,1,4,0,1,0,0,3.951459951,0,Moderate,"65,99,99",B,Yes
2902,15,0,3,0,15.2657038,7,0,1,0,0,0,0,2.795210553,2,Active,"68,98,68",C,Yes
2903,15,0,0,1,14.4522345,3,1,3,1,0,0,0,3.561743268,0,Active,"67,61,88",C,No
2904,15,1,0,1,4.090086774,20,1,3,0,0,0,0,1.361088227,4,Active,"82,97,81",B,No
2905,17,1,0,2,6.759399585,23,0,2,0,0,1,0,0.738958982,4,Passive,"95,76,51",C,Yes
2906,16,1,0,0,9.3969087,13,0,3,1,0,0,1,2.320772544,3,Passive,"99,89,50",C,Yes
2907,15,0,0,2,6.615859829,10,0,4,1,0,0,0,2.837891418,2,Moderate,"92,73,74",C,No
2908,15,1,1,1,15.098804,23,0,2,0,0,0,1,0.827339491,4,Passive,"64,92,58",C,No
2909,16,1,0,2,6.587070485,27,1,3,1,0,0,1,0.875883705,4,Moderate,"72,83,91",B,No
2910,15,1,3,3,2.764641736,13,0,3,1,0,0,0,1.467968316,4,Passive,"83,52,88",C,No
2911,18,1,2,2,7.980809041,11,0,2,1,0,1,0,2.122102757,3,Moderate,"88,55,53",D,No
2912,16,1,1,2,19.59828866,15,0,2,1,0,0,0,2.481813409,3,Moderate,"74,86,87",B,Yes
2913,16,0,2,2,4.517628259,5,0,4,1,0,0,0,2.876083673,2,Moderate,"93,69,93",B,No
2914,16,1,0,1,12.24317318,19,0,3,0,1,0,0,1.662692199,4,Active,"75,87,81",B,No
2915,18,1,0,3,8.659460997,0,0,1,1,0,0,0,2.964058726,2,Moderate,"92,95,62",B,No
2916,16,1,1,1,1.420491353,11,0,1,1,0,1,0,2.032178463,3,Moderate,"63,62,59",D,Yes
2917,18,1,2,2,9.75753212,6,1,4,0,1,0,0,3.207819245,1,Active,"57,73,96",C,Yes
2918,16,0,2,2,14.04328657,7,1,0,0,0,0,0,2.553484846,2,Moderate,"61,53,73",D,No
2919,17,0,0,1,10.26439952,8,1,3,1,1,0,0,3.128858646,1,Passive,"76,85,71",C,Yes
2920,15,0,3,1,17.44212127,1,1,1,1,1,0,0,4,0,Moderate,"57,69,60",D,No
2921,17,1,0,2,5.778740333,16,1,0,0,0,0,1,1.357062701,4,Passive,"98,91,61",B,Yes
2922,15,1,2,3,1.724983426,19,0,0,0,1,0,0,0.684887998,4,Moderate,"76,71,78",C,No
2923,18,0,3,3,18.73131223,12,0,2,1,0,0,0,2.234696287,3,Active,"91,54,82",C,Yes
2924,17,0,0,2,7.563926991,4,0,0,0,0,0,1,1.953200561,4,Active,"64,83,66",C,Yes
2925,16,0,2,2,11.52811103,9,0,2,0,1,0,0,2.470924003,3,Active,"70,57,66",D,Yes
2926,15,1,0,3,15.84006252,11,0,3,0,1,0,0,2.512488759,2,Active,"95,53,90",C,Yes
2927,15,1,0,0,6.486273278,16,1,2,0,0,1,0,2.097251578,3,Passive,"61,90,90",B,No
2928,17,0,1,1,14.32329076,20,0,3,1,0,0,1,1.345131463,4,Moderate,"60,88,72",C,No
2929,18,0,1,2,2.708376996,5,0,2,0,0,0,1,2.241727972,3,Moderate,"67,90,66",C,No
2930,17,0,3,3,5.825874944,2,0,2,0,0,0,0,2.637348955,2,Active,"53,54,51",F,No
2931,18,1,1,3,2.894212723,27,0,2,0,0,1,0,0.286110039,4,Moderate,"54,57,58",F,No
2932,18,1,0,2,16.22461117,14,1,2,0,1,0,0,2.084547707,3,Passive,"95,82,67",B,No
2933,15,1,2,0,4.452984705,6,0,4,1,0,0,0,2.777885894,2,Active,"82,85,87",B,No
2934,17,0,3,2,14.34807111,29,0,3,0,0,0,0,0.484183196,4,Passive,"97,90,93",A,Yes
2935,17,0,0,1,18.86596794,5,0,2,0,0,0,0,2.875735286,2,Moderate,"51,88,54",D,No
2936,18,1,3,1,10.55544418,3,1,3,0,0,0,0,3.471337214,1,Moderate,"100,83,61",B,Yes
2937,17,0,0,2,10.80058385,18,0,2,0,0,0,0,1.318074459,4,Moderate,"58,65,92",C,Yes
2938,16,1,2,0,9.220671362,4,0,1,1,0,0,0,2.715908932,2,Passive,"85,57,70",C,No
2939,16,0,0,3,6.517802868,2,1,2,0,1,0,0,3.474561845,1,Passive,"67,93,95",B,Yes
2940,17,0,0,2,9.513100618,25,0,3,1,0,0,0,0.934942991,4,Passive,"53,67,99",C,No
2941,17,0,0,2,12.05615065,24,0,2,0,0,0,1,0.51852243,4,Active,"94,62,62",C,Yes
2942,18,0,1,0,19.71983144,8,0,3,0,1,0,0,2.726094629,2,Active,"77,50,99",C,No
2943,16,1,0,1,18.75529119,5,1,2,1,0,0,0,3.09906465,1,Moderate,"91,71,50",C,No
2944,16,0,0,0,17.24305917,12,0,2,1,0,0,0,2.073545292,3,Moderate,"74,59,70",D,No
2945,15,1,1,4,17.78261071,26,0,4,1,1,1,0,1.983133992,4,Passive,"95,89,62",B,Yes
2946,18,1,3,3,9.356983666,21,0,2,0,0,0,0,0.766273679,4,Moderate,"65,99,58",C,Yes
2947,15,1,0,2,13.14888654,27,0,3,0,0,0,0,0.636132934,4,Active,"78,90,54",C,No
2948,16,0,0,1,17.90133446,29,0,3,1,1,1,0,1.148033413,4,Moderate,"68,53,91",C,No
2949,18,1,0,3,7.8590153,19,0,4,0,1,1,0,1.75040468,4,Moderate,"86,51,68",D,Yes
2950,17,1,0,1,19.23524957,3,0,0,1,0,0,0,2.821108107,2,Passive,"60,71,70",D,No
2951,18,1,2,1,8.315721241,1,0,1,1,0,1,1,3.240512074,1,Passive,"52,80,63",D,Yes
2952,17,0,2,2,12.02165331,25,0,3,1,0,0,0,0.705861631,4,Passive,"93,67,74",C,Yes
2953,17,0,1,3,14.19609427,3,0,2,1,0,0,0,2.912722178,2,Active,"53,84,79",C,Yes
2954,18,1,0,0,19.01184026,7,0,2,0,0,0,0,2.894723042,2,Passive,"80,80,54",C,No
2955,17,0,2,1,4.892325481,12,0,1,1,1,0,0,1.777279849,4,Passive,"87,77,75",C,Yes
2956,15,1,1,3,14.92261956,9,0,1,0,0,0,1,2.457187515,3,Active,"63,60,93",C,Yes
2957,16,1,2,1,10.41631172,17,1,2,0,0,0,0,1.939076537,4,Passive,"84,64,66",C,No
2958,17,0,1,1,5.371142812,8,0,1,0,0,0,0,2.291686152,3,Active,"68,54,87",D,No
2959,15,1,2,2,15.5321368,29,0,1,0,1,0,0,0.584740729,4,Moderate,"65,80,65",C,No
2960,17,0,1,3,11.0444456,0,0,0,1,0,1,1,2.90546616,2,Moderate,"95,65,72",C,No
2961,16,0,0,2,13.21947641,12,0,1,1,0,0,0,1.738942134,4,Passive,"96,69,84",B,No
2962,15,1,3,4,6.458021372,17,1,3,0,1,0,0,1.669807052,4,Active,"70,51,74",D,No
2963,16,0,1,2,9.625479037,14,0,3,0,0,0,0,1.648288922,4,Moderate,"69,76,89",C,Yes
2964,16,0,1,0,12.34708502,1,0,0,1,0,0,1,2.71039131,2,Moderate,"57,73,57",D,No
2965,15,1,0,4,8.098216285,10,0,1,1,0,0,0,1.956169126,4,Passive,"62,72,97",C,No
2966,15,1,1,2,3.967450797,28,0,2,1,1,0,0,0.672936198,4,Passive,"95,79,100",A,Yes
2967,15,0,1,1,19.23280985,13,0,2,1,1,0,0,2.607172929,2,Moderate,"60,92,74",C,No
2968,18,0,0,2,10.2293508,21,0,3,1,0,1,0,1.5660205,4,Passive,"73,52,85",C,No
2969,15,1,0,1,14.67840741,14,1,3,0,0,0,0,2.197394592,3,Passive,"54,98,73",C,Yes
2970,15,0,1,0,8.220943871,13,1,3,1,0,0,0,2.332971817,3,Moderate,"81,84,73",C,Yes
2971,15,0,2,0,7.102635281,15,0,2,1,0,0,0,1.773293697,4,Active,"57,78,89",C,No
2972,15,0,1,2,8.143285969,22,0,2,1,1,0,1,1.149649627,4,Passive,"76,96,81",B,No
2973,17,0,0,3,8.183932876,28,1,3,0,0,0,0,0.840985451,4,Passive,"91,88,82",B,No
2974,18,0,1,2,10.88360232,14,0,0,1,1,0,0,1.563574034,4,Active,"86,80,51",C,Yes
2975,16,0,0,4,10.8693974,18,0,0,0,0,0,0,0.870713478,4,Active,"91,82,62",C,Yes
2976,15,0,0,1,9.943076318,26,1,0,0,1,1,0,0.613165988,4,Moderate,"83,62,90",C,Yes
2977,17,1,0,1,2.695715698,8,0,2,1,1,0,0,2.572391709,2,Passive,"51,100,63",C,Yes
2978,17,1,0,1,9.92150957,4,0,1,0,0,0,0,2.307596623,3,Active,"78,84,86",B,Yes
2979,17,1,0,1,3.382078008,4,0,1,0,0,1,0,2.318046521,3,Passive,"67,57,84",D,Yes
2980,16,1,0,1,2.522715726,10,0,3,1,0,0,0,2.310557286,3,Passive,"76,97,82",B,No
2981,15,1,0,2,18.65291435,27,1,4,1,1,1,1,1.585820037,4,Passive,"87,99,51",C,No
2982,18,0,0,3,12.09900026,19,0,1,1,0,1,0,1.63061374,4,Active,"69,74,86",C,No
2983,18,0,1,4,13.18980116,24,1,2,0,1,1,0,1.5586322,4,Active,"75,77,52",D,No
2984,17,0,0,1,8.035873407,23,0,1,1,0,0,0,0.683505301,4,Active,"97,62,54",C,Yes
2985,16,0,0,3,18.17961784,27,0,4,0,0,0,0,0.970912379,4,Moderate,"85,87,80",B,Yes
2986,16,1,2,1,12.75860979,3,0,1,1,0,0,1,3.344626675,1,Passive,"85,78,95",B,No
2987,16,0,0,1,15.38339739,19,0,3,0,1,0,0,1.885916652,4,Moderate,"64,86,96",B,Yes
2988,18,0,1,3,7.371249381,17,0,1,1,0,0,0,1.469964557,4,Active,"60,75,53",D,No
2989,17,1,0,2,19.20023762,24,0,3,0,0,0,0,1.436375445,4,Passive,"57,77,86",C,Yes
2990,15,0,0,1,16.4092258,2,1,1,1,1,0,0,3.399542858,1,Moderate,"50,99,63",C,Yes
2991,18,0,1,2,17.07896926,3,1,1,0,1,0,0,3.563535791,0,Active,"58,83,91",C,No
2992,17,1,1,1,3.443885349,13,0,1,1,1,1,0,2.07443875,3,Active,"93,52,86",C,Yes
2993,17,0,2,2,5.419264157,6,0,1,0,0,0,0,2.504005287,2,Passive,"87,96,70",B,No
2994,15,0,1,2,5.712531994,25,1,3,1,0,0,0,0.966948807,4,Passive,"61,76,75",C,No
2995,15,0,3,4,5.418184465,7,0,3,0,0,0,0,2.691044205,2,Active,"55,76,77",D,No
2996,15,0,0,0,17.10816324,23,0,2,0,1,0,0,0.864785084,4,Passive,"81,66,59",D,Yes
2997,16,0,0,1,0.637695904,15,1,4,1,0,0,0,1.993952453,4,Moderate,"83,78,50",C,No
2998,15,1,0,2,1.52199978,19,0,2,1,0,0,0,1.20017972,4,Passive,"96,73,99",B,Yes
2999,17,1,0,2,5.478297413,14,0,4,0,1,0,0,2.195712898,3,Active,"75,61,93",C,Yes
3000,15,1,1,1,3.997459493,6,0,1,0,0,1,0,1.901266524,4,Passive,"60,75,81",C,No
3001,17,1,1,2,4.637192278,25,0,4,1,0,1,0,0.839976524,4,Passive,"52,57,87",D,No
3002,18,1,0,3,15.95886379,16,0,0,1,0,0,1,1.362043769,4,Passive,"89,56,50",D,No
3003,16,1,3,3,11.26253188,21,0,2,0,0,0,0,0.850743865,4,Passive,"70,93,84",B,Yes
3004,18,0,2,3,0.115413226,21,1,2,1,0,0,0,1.003365306,4,Moderate,"85,72,68",C,Yes
3005,18,1,0,3,8.586455314,21,0,2,1,1,0,0,1.390539698,4,Moderate,"90,82,64",C,No
3006,17,1,0,2,8.157698537,11,0,2,0,1,0,1,2.439981326,3,Moderate,"78,77,65",C,Yes
3007,18,0,0,3,2.278905389,17,0,2,0,0,1,0,1.243311716,4,Passive,"91,64,56",C,No
3008,17,0,0,1,13.52283577,23,1,4,1,0,0,0,1.964846656,4,Moderate,"94,74,92",B,No
3009,15,1,0,1,14.04194377,13,1,4,1,0,0,0,2.688229331,2,Moderate,"100,86,54",B,No
3010,15,0,1,1,14.41786438,14,1,4,1,1,0,0,2.739701667,2,Moderate,"88,88,72",B,No
3011,17,1,0,2,14.56941891,14,0,4,0,0,1,0,2.496121936,3,Active,"53,85,51",D,Yes
3012,15,0,0,1,0.001056539,4,1,3,0,1,0,0,2.968807133,2,Moderate,"65,80,87",C,No
3013,16,1,3,4,19.07841608,15,0,4,0,1,0,0,2.215944169,3,Active,"62,72,70",D,No
3014,18,0,1,1,16.28417534,4,0,3,1,0,0,0,3.503743265,0,Passive,"97,51,80",C,Yes
3015,16,0,3,0,18.07963393,1,0,2,0,0,1,0,3.384729472,1,Active,"92,52,82",C,No
3016,18,1,0,2,0.312865906,19,0,3,0,0,0,0,1.41760401,4,Moderate,"52,81,59",D,Yes
3017,15,1,0,0,18.67717592,27,1,4,0,0,0,0,1.139337063,4,Active,"76,82,58",C,No
3018,16,1,1,1,16.19577057,24,0,3,0,0,0,0,0.769589864,4,Passive,"52,60,57",F,Yes
3019,15,1,0,1,16.74438286,8,0,2,0,0,0,0,2.348443454,3,Active,"96,72,68",C,Yes
3020,18,1,0,2,1.865747694,21,0,0,0,0,0,1,0.32183143,4,Passive,"63,71,88",C,No
3021,17,0,1,2,14.77556058,26,0,3,1,0,1,0,1.124137186,4,Active,"81,85,69",C,No
3022,17,1,1,2,19.19833379,8,0,4,0,0,0,0,2.717096954,2,Passive,"93,97,61",B,No
3023,16,1,0,2,13.57094683,3,0,2,0,0,0,0,2.65654078,2,Moderate,"62,51,84",D,No
3024,15,0,0,2,11.41122809,14,0,1,0,0,0,0,1.527748066,4,Active,"75,68,100",B,No
3025,15,0,0,1,18.91259355,10,0,2,0,1,1,0,2.735672949,2,Passive,"74,55,76",D,Yes
3026,16,1,0,1,8.858742435,0,1,2,0,1,1,0,3.748102281,0,Passive,"60,97,89",B,Yes
3027,17,0,0,2,11.98587133,17,1,2,0,0,0,0,1.706212489,4,Passive,"59,71,82",C,Yes
3028,18,0,0,0,9.52676587,28,1,3,0,0,0,0,0.959041523,4,Passive,"81,83,54",C,Yes
3029,16,1,0,0,18.65692443,0,1,4,1,0,0,1,4,0,Active,"69,100,88",B,Yes
3030,18,0,3,2,1.521694535,7,0,3,0,0,0,0,1.858924856,4,Active,"65,52,99",C,Yes
3031,17,0,1,2,10.02239402,24,1,2,0,0,0,0,1.000775557,4,Active,"53,55,50",F,Yes
3032,15,1,2,1,13.73904883,15,0,4,1,1,0,0,2.413651873,3,Passive,"74,63,100",C,No
3033,17,1,0,1,15.83813077,25,1,2,0,0,0,0,1.172191633,4,Moderate,"86,54,70",C,Yes
3034,16,0,0,3,11.66037295,27,0,1,1,0,0,0,0.2759351,4,Active,"98,89,86",A,No
3035,15,0,0,3,18.17835488,21,1,2,0,1,0,0,1.90764038,4,Active,"50,99,74",C,No
3036,16,1,0,2,18.83982894,17,0,3,0,0,1,0,2.018579782,3,Passive,"85,54,60",D,No
3037,16,0,0,2,1.286384464,21,0,3,0,0,0,0,0.91571218,4,Moderate,"78,74,99",B,Yes
3038,17,0,2,2,8.047410791,8,0,4,1,1,0,0,3.12911664,1,Passive,"68,95,53",C,No
3039,16,0,1,4,0.469180434,11,0,2,0,0,0,0,1.945989188,4,Passive,"89,66,91",B,No
3040,17,1,1,4,6.588333147,18,1,1,0,0,0,0,1.510058697,4,Moderate,"58,69,68",D,No
3041,15,0,0,1,10.73736436,24,0,0,0,1,0,0,0.153031812,4,Moderate,"84,92,94",A,No
3042,17,0,3,3,18.21589861,17,0,3,0,1,0,0,1.711984677,4,Passive,"80,86,88",B,No
3043,15,1,0,1,16.93108645,26,1,3,1,1,0,0,1.419977099,4,Moderate,"86,62,90",C,Yes
3044,17,0,0,1,2.549994533,4,0,2,0,1,0,0,2.438731253,3,Active,"96,68,79",B,No
3045,18,0,0,2,1.860607495,26,0,2,1,0,0,0,0.316755974,4,Passive,"59,93,80",C,No
3046,18,1,2,2,11.78534678,1,0,4,0,1,0,0,3.543315915,0,Moderate,"81,93,62",C,Yes
3047,16,1,3,3,10.64235945,6,0,4,1,1,0,0,3.125269662,1,Passive,"74,89,98",B,Yes
3048,17,1,0,0,5.327552829,26,1,1,0,1,0,0,0.655011588,4,Passive,"90,76,73",C,No
3049,17,1,2,2,17.98906169,9,1,3,1,1,0,0,3.511613863,0,Passive,"86,95,75",B,Yes
3050,15,0,2,3,18.54732819,14,1,3,0,0,1,0,2.862562819,2,Active,"62,95,68",C,No
3051,16,0,0,3,8.052228767,24,0,1,1,1,1,0,1.116228461,4,Active,"51,60,93",D,No
